"names"	"fccommunity"
"10612"	"RPP40"	"11"
"10613"	"ENSG00000137345"	"11"
"10614"	"ENSG00000137397"	"4"
"10615"	"SMCR7L"	"4"
"10616"	"ENSG00000139617"	"5"
"10617"	"ENSG00000140660"	"21"
"10618"	"ENSG00000141048"	"4"
"10619"	"ENSG00000143674"	"1"
"10620"	"ENSG00000153143"	"21"
"10621"	"RHAG"	"13"
"10622"	"ENSG00000156035"	"4"
"10623"	"ENSG00000160296"	"16"
"10624"	"ENSG00000160629"	"9"
"10625"	"ENSG00000161853"	"22"
"10626"	"ENSG00000163526"	"12"
"10627"	"ENSG00000163828"	"24"
"10628"	"WNT11"	"7"
"10629"	"ENSG00000164216"	"12"
"10630"	"ENSG00000164917"	"18"
"10631"	"ENSG00000167674"	"10"
"10632"	"ENSG00000168452"	"4"
"10633"	"KRT77"	"4"
"10634"	"ENSG00000168597"	"4"
"10635"	"ENSG00000168824"	"8"
"10636"	"ENSG00000169664"	"7"
"10637"	"ENSG00000170091"	"4"
"10638"	"ENSG00000170161"	"25"
"10639"	"HSPB6"	"22"
"10640"	"ENSG00000171427"	"1"
"10641"	"ENSG00000171656"	"21"
"10642"	"ENSG00000172647"	"4"
"10643"	"ENSG00000172797"	"21"
"10644"	"ENSG00000174977"	"21"
"10645"	"ENSG00000175898"	"22"
"10646"	"ENSG00000176876"	"19"
"10647"	"ENSG00000177699"	"22"
"10648"	"ENSG00000177906"	"7"
"10649"	"ENSG00000179724"	"14"
"10650"	"ENSG00000180152"	"19"
"10651"	"ENSG00000180574"	"19"
"10652"	"ENSG00000180860"	"4"
"10653"	"ENSG00000182314"	"13"
"10654"	"SFTPA2"	"13"
"10655"	"ENSG00000183214"	"4"
"10656"	"KLRK1"	"4"
"10657"	"HCST"	"4"
"10658"	"RAET1E"	"5"
"10659"	"ULBP1"	"4"
"10660"	"ULBP2"	"4"
"10661"	"ULBP3"	"4"
"10662"	"ENSG00000184444"	"4"
"10663"	"ENSG00000183574"	"12"
"10664"	"ENSG00000183748"	"7"
"10665"	"ENSG00000185020"	"22"
"10666"	"SCN1B"	"22"
"10667"	"SCN3B"	"12"
"10668"	"ENSG00000185065"	"22"
"10669"	"ENSG00000185602"	"22"
"10670"	"ENSG00000186419"	"4"
"10671"	"ENSG00000187574"	"10"
"10672"	"ENSG00000187681"	"13"
"10673"	"ENSG00000187939"	"22"
"10674"	"SCAP"	"4"
"10675"	"ENSG00000188683"	"20"
"10676"	"ENSG00000198716"	"17"
"10677"	"GAGE1"	"10"
"10678"	"GAGE10"	"20"
"10679"	"GAGE2A"	"14"
"10680"	"ENSG00000068990"	"20"
"10681"	"ENSG00000198767"	"7"
"10682"	"IKZF5"	"4"
"10683"	"ENSG00000198843"	"8"
"10684"	"ENSG00000203622"	"21"
"10685"	"ENSG00000203623"	"24"
"10686"	"ENSG00000203959"	"21"
"10687"	"ENSG00000204133"	"14"
"10688"	"UMOD"	"13"
"10689"	"ENSG00000204517"	"21"
"10690"	"ENSG00000204802"	"3"
"10691"	"ENSG00000204836"	"4"
"10692"	"ENSG00000204838"	"4"
"10693"	"ENSG00000204875"	"21"
"10694"	"ENSG00000204973"	"4"
"10695"	"ENSG00000205103"	"13"
"10696"	"ENSG00000206011"	"6"
"10697"	"ENSG00000206148"	"14"
"10698"	"ENSG00000206156"	"22"
"10699"	"ENSG00000206226"	"13"
"10700"	"ENSG00000206230"	"13"
"10701"	"ENSG00000204258"	"13"
"10702"	"HLA-DOA"	"13"
"10703"	"ENSG00000206294"	"13"
"10704"	"ENSG00000206292"	"13"
"10705"	"ENSG00000204273"	"13"
"10706"	"ENSG00000206241"	"13"
"10707"	"ENSG00000206237"	"24"
"10708"	"ENSG00000206246"	"25"
"10709"	"ENSG00000206247"	"21"
"10710"	"ENSG00000206270"	"17"
"10711"	"MLH3"	"20"
"10712"	"NBN"	"20"
"10713"	"WDR76"	"20"
"10714"	"ENSG00000206301"	"13"
"10715"	"ENSG00000206302"	"24"
"10716"	"ENSG00000206305"	"24"
"10717"	"P4HA2"	"4"
"10718"	"ENSG00000206328"	"19"
"10719"	"GADD45GIP1"	"21"
"10720"	"RALB"	"22"
"10721"	"ENSG00000206379"	"22"
"10722"	"ENSG00000206385"	"12"
"10723"	"RNF8"	"21"
"10724"	"ENSG00000206391"	"14"
"10725"	"UBTD1"	"21"
"10726"	"ENSG00000206454"	"21"
"10727"	"FOXD3"	"21"
"10728"	"ENSG00000206456"	"13"
"10729"	"ENSG00000206457"	"4"
"10730"	"ENSG00000206459"	"25"
"10731"	"GABRA6"	"7"
"10732"	"ENSG00000206484"	"14"
"10733"	"ENSG00000211608"	"13"
"10734"	"PAX1"	"4"
"10735"	"ENSG00000212676"	"7"
"10736"	"ENSG00000212842"	"11"
"10737"	"ENSG00000212862"	"21"
"10738"	"ENSG00000212870"	"21"
"10739"	"ENSG00000212875"	"18"
"10740"	"ENSG00000213054"	"13"
"10741"	"ENSG00000213496"	"9"
"10742"	"ENSG00000213784"	"2"
"10743"	"ENSG00000214332"	"9"
"10744"	"ENSG00000214882"	"22"
"10745"	"KMT2E"	"24"
"10746"	"ENSG00000215232"	"4"
"10747"	"ENSG00000215361"	"4"
"10748"	"ENSG00000215377"	"13"
"10749"	"ENSG00000215522"	"15"
"10750"	"ENSG00000215579"	"4"
"10751"	"ENSG00000215632"	"22"
"10752"	"ENSG00000215670"	"21"
"10753"	"ENSG00000215691"	"24"
"10754"	"ENSG00000215698"	"7"
"10755"	"ENSG00000215757"	"4"
"10756"	"ENSG00000215767"	"4"
"10757"	"ENSG00000215770"	"22"
"10758"	"SIRPA"	"24"
"10759"	"ENTHD2"	"23"
"10760"	"NT5C2"	"18"
"10761"	"ENTPD2"	"9"
"10762"	"EPDR1"	"4"
"10763"	"EPG5"	"21"
"10764"	"EPHA6"	"19"
"10765"	"ERAP1"	"4"
"10766"	"SOX11"	"21"
"10767"	"PCLO"	"24"
"10768"	"PTRF"	"25"
"10769"	"ERG"	"21"
"10770"	"ERGIC1"	"23"
"10771"	"ERGIC2"	"17"
"10772"	"ERI2"	"4"
"10773"	"ERI3"	"12"
"10774"	"ERP27"	"4"
"10775"	"ESD"	"18"
"10776"	"ESM1"	"25"
"10777"	"ESPN"	"22"
"10778"	"EXT2"	"18"
"10779"	"PPARGC1A"	"21"
"10780"	"ISL2"	"21"
"10781"	"PECR"	"21"
"10782"	"FOSB"	"21"
"10783"	"ESRRG"	"21"
"10784"	"SCGB2A2"	"7"
"10785"	"ESYT1"	"12"
"10786"	"ETNK2"	"24"
"10787"	"ETNPPL"	"4"
"10788"	"ETV4"	"21"
"10789"	"EVC2"	"5"
"10790"	"ABHD13"	"22"
"10791"	"ATHL1"	"23"
"10792"	"GRHPR"	"14"
"10793"	"HAO1"	"14"
"10794"	"HLCS"	"9"
"10795"	"MPV17"	"18"
"10796"	"PDXK"	"20"
"10797"	"PIGC"	"14"
"10798"	"PIGL"	"14"
"10799"	"ROMO1"	"14"
"10800"	"SLC16A9"	"16"
"10801"	"EXTL1"	"18"
"10802"	"EXTL3"	"9"
"10803"	"EYA4"	"4"
"10804"	"RC3H1"	"4"
"10805"	"F13B"	"13"
"10806"	"SERPINA10"	"13"
"10807"	"VWF"	"13"
"10808"	"IGFBP3"	"13"
"10809"	"F8A1"	"24"
"10810"	"F8A2"	"8"
"10811"	"F8A3"	"24"
"10812"	"ADAMTS13"	"13"
"10813"	"FABP5"	"18"
"10814"	"FADS1"	"23"
"10815"	"FAF1"	"19"
"10816"	"FAM102A"	"17"
"10817"	"FAM103A1"	"4"
"10818"	"FAM105B"	"18"
"10819"	"FAM115A"	"4"
"10820"	"FAM120A"	"12"
"10821"	"FAM127B"	"9"
"10822"	"FAM131A"	"24"
"10823"	"FAM131C"	"17"
"10824"	"FAM136A"	"21"
"10825"	"FAM150B"	"22"
"10826"	"ATRNL1"	"9"
"10827"	"FAM154A"	"11"
"10828"	"FAM161A"	"25"
"10829"	"FAM175B"	"21"
"10830"	"FAM188A"	"17"
"10831"	"FAM193B"	"4"
"10832"	"FAM195A"	"12"
"10833"	"FAM208A"	"4"
"10834"	"FAM20A"	"8"
"10835"	"FAM213A"	"18"
"10836"	"FAM214B"	"21"
"10837"	"FAM32A"	"20"
"10838"	"FAM46D"	"13"
"10839"	"FAM47E-STBD1"	"16"
"10840"	"FAM50A"	"24"
"10841"	"FAM50B"	"12"
"10842"	"FAM57A"	"21"
"10843"	"FAM63A"	"4"
"10844"	"FAM83G"	"25"
"10845"	"FAM86A"	"20"
"10846"	"FAM89A"	"4"
"10847"	"FAM90A22P"	"18"
"10848"	"RGS13"	"19"
"10849"	"FAN1"	"22"
"10850"	"FARP2"	"15"
"10851"	"FARS2"	"24"
"10852"	"FARSB"	"12"
"10853"	"FASTKD5"	"13"
"10854"	"FBLIM1"	"16"
"10855"	"FBLN5"	"4"
"10856"	"LTBP2"	"4"
"10857"	"SOD3"	"5"
"10858"	"FBXL2"	"13"
"10859"	"FBXL3"	"1"
"10860"	"FBXL5"	"1"
"10861"	"FBXO21"	"22"
"10862"	"FBXO25"	"2"
"10863"	"FBXO3"	"21"
"10864"	"FBXO4"	"12"
"10865"	"FBXO44"	"25"
"10866"	"FBXO5"	"14"
"10867"	"FBXO8"	"1"
"10868"	"NUPR1"	"21"
"10869"	"FCHO1"	"11"
"10870"	"ENSG00000204326"	"21"
"10871"	"FCN3"	"13"
"10872"	"MRPL45"	"18"
"10873"	"FEM1C"	"19"
"10874"	"SKAP2"	"25"
"10875"	"TRPV4"	"15"
"10876"	"FEZ2"	"22"
"10877"	"NEK1"	"22"
"10878"	"NEO1"	"19"
"10879"	"OTP"	"25"
"10880"	"TRAPPC13"	"4"
"10881"	"PPP2R5D"	"22"
"10882"	"FFAR1"	"22"
"10883"	"FFAR3"	"22"
"10884"	"FGD1"	"22"
"10885"	"PHEX"	"25"
"10886"	"FGFBP1"	"13"
"10887"	"IGFALS"	"13"
"10888"	"FIBP"	"13"
"10889"	"RNF32"	"13"
"10890"	"FIG4"	"14"
"10891"	"FITM2"	"6"
"10892"	"FIZ1"	"22"
"10893"	"FKBP6"	"4"
"10894"	"FKBP7"	"16"
"10895"	"FKBPL"	"24"
"10896"	"SEMA3A"	"25"
"10897"	"SEMA3B"	"25"
"10898"	"SEMA3C"	"25"
"10899"	"FLT3LG"	"25"
"10900"	"FLT4"	"25"
"10901"	"FMO3"	"23"
"10902"	"FMO4"	"8"
"10903"	"FMO6P"	"14"
"10904"	"FOLR2"	"13"
"10905"	"EN2"	"21"
"10906"	"ONECUT1"	"21"
"10907"	"T"	"4"
"10908"	"FOXC1"	"20"
"10909"	"FOXD4L3"	"25"
"10910"	"FOXK1"	"21"
"10911"	"FOXN3"	"5"
"10912"	"FOXP2"	"21"
"10913"	"FOXS1"	"4"
"10914"	"FRMD4A"	"18"
"10915"	"FRMD4B"	"14"
"10916"	"FRMPD1"	"12"
"10917"	"FSCN2"	"11"
"10918"	"FSD1"	"11"
"10919"	"FUT3"	"17"
"10920"	"FUT5"	"17"
"10921"	"FUT6"	"17"
"10922"	"FUT8"	"17"
"10923"	"MGAT4A"	"17"
"10924"	"MOGAT3"	"17"
"10925"	"MGAT5"	"17"
"10926"	"FUZ"	"7"
"10927"	"RSG1"	"7"
"10928"	"FXYD2"	"1"
"10929"	"FXYD3"	"21"
"10930"	"FYTTD1"	"24"
"10931"	"IGFBP4"	"13"
"10932"	"GABRA4"	"7"
"10933"	"GABRG1"	"7"
"10934"	"GABPB2"	"11"
"10935"	"GABRA5"	"19"
"10936"	"GABRD"	"23"
"10937"	"GABRR1"	"22"
"10938"	"P2RX2"	"22"
"10939"	"SLC39A3"	"22"
"10940"	"GABRR3"	"22"
"10941"	"SLC39A2"	"25"
"10942"	"GAL"	"7"
"10943"	"GALR3"	"7"
"10944"	"GALK1"	"17"
"10945"	"SMC5"	"17"
"10946"	"GALR1"	"7"
"10947"	"GALR2"	"7"
"10948"	"TM9SF4"	"14"
"10949"	"GAP43"	"22"
"10950"	"GAS2L1"	"19"
"10951"	"GAS2L2"	"19"
"10952"	"TLX3"	"19"
"10953"	"TEKT2"	"19"
"10954"	"TMEM216"	"21"
"10955"	"CAMTA2"	"12"
"10956"	"GATA5"	"20"
"10957"	"GBGT1"	"17"
"10958"	"GCAT"	"23"
"10959"	"TDH"	"23"
"10960"	"GCGR"	"22"
"10961"	"GCHFR"	"23"
"10962"	"GDAP2"	"19"
"10963"	"GDE1"	"22"
"10964"	"GDF6"	"21"
"10965"	"GDPGP1"	"20"
"10966"	"GFI1"	"21"
"10967"	"LAMC3"	"13"
"10968"	"GFRA1"	"25"
"10969"	"ST8SIA3"	"21"
"10970"	"GGCT"	"4"
"10971"	"GGCX"	"13"
"10972"	"PROZ"	"13"
"10973"	"GGH"	"21"
"10974"	"GGNBP2"	"14"
"10975"	"GGPS1"	"14"
"10976"	"GH2"	"4"
"10977"	"GHRH"	"9"
"10978"	"GPR83"	"9"
"10979"	"GIMAP4"	"19"
"10980"	"GINS2"	"23"
"10981"	"GINS3"	"20"
"10982"	"TMTC4"	"22"
"10983"	"GJA4"	"7"
"10984"	"GJB2"	"12"
"10985"	"GJB6"	"21"
"10986"	"GK5"	"20"
"10987"	"GLA"	"17"
"10988"	"GLCE"	"1"
"10989"	"GLIS3"	"11"
"10990"	"GLP1R"	"22"
"10991"	"GLP2R"	"22"
"10992"	"GLRA3"	"4"
"10993"	"ZCCHC14"	"21"
"10994"	"GLRX2"	"18"
"10995"	"GLYATL1"	"10"
"10996"	"RGS9"	"22"
"10997"	"GM2A"	"12"
"10998"	"HEXA"	"20"
"10999"	"GMIP"	"22"
"11000"	"HOXA11"	"21"
"11001"	"HOXA7"	"17"
"11002"	"HOXC9"	"20"
"11003"	"HOXD10"	"21"
"11004"	"NCF1C"	"22"
"11005"	"HOMEZ"	"10"
"11006"	"NCF4"	"22"
"11007"	"PTGER3"	"22"
"11008"	"PTGER2"	"22"
"11009"	"PNOC"	"22"
"11010"	"CNR2"	"2"
"11011"	"HTR2B"	"22"
"11012"	"LTB4R"	"22"
"11013"	"STT3A"	"24"
"11014"	"ENSG00000197800"	"22"
"11015"	"GNAT1"	"22"
"11016"	"GNRH1"	"13"
"11017"	"GNRHR"	"13"
"11018"	"GNS"	"21"
"11019"	"NFXL1"	"4"
"11020"	"RAB1B"	"18"
"11021"	"ZNF594"	"4"
"11022"	"GOLGA5"	"25"
"11023"	"MCF2"	"23"
"11024"	"MTMR7"	"8"
"11025"	"GOLGB1"	"24"
"11026"	"NDUFA1"	"24"
"11027"	"SLC2A3"	"17"
"11028"	"HAMP"	"12"
"11029"	"GOLPH3L"	"14"
"11030"	"SGK2"	"14"
"11031"	"GPATCH1"	"4"
"11032"	"GPBP1"	"21"
"11033"	"GPBP1L1"	"4"
"11034"	"GPN2"	"14"
"11035"	"GPNMB"	"6"
"11036"	"GPR124"	"18"
"11037"	"GPR151"	"7"
"11038"	"GPR17"	"22"
"11039"	"GPR26"	"24"
"11040"	"GPR84"	"12"
"11041"	"GPRIN1"	"10"
"11042"	"GPSM3"	"25"
"11043"	"GRHL2"	"2"
"11044"	"GRHL3"	"10"
"11045"	"GRIA4"	"22"
"11046"	"GRID2IP"	"11"
"11047"	"GRIK4"	"22"
"11048"	"GRINA"	"4"
"11049"	"GRXCR2"	"4"
"11050"	"GSAP"	"19"
"11051"	"GSC2"	"21"
"11052"	"PET112"	"17"
"11053"	"WDR7"	"21"
"11054"	"TBC1D24"	"21"
"11055"	"GSTO2"	"10"
"11056"	"UBXN7"	"14"
"11057"	"GSX2"	"21"
"11058"	"ZNF202"	"13"
"11059"	"GTF2IRD1"	"21"
"11060"	"GTPBP1"	"17"
"11061"	"GUCA1A"	"4"
"11062"	"GUCA1B"	"6"
"11063"	"GUCA2B"	"6"
"11064"	"GUCA2A"	"18"
"11065"	"GYG2"	"23"
"11066"	"GYPC"	"4"
"11067"	"H2AFY"	"21"
"11068"	"H6PD"	"17"
"11069"	"HAGH"	"18"
"11070"	"HAGHL"	"19"
"11071"	"HAUS1"	"20"
"11072"	"HAVCR1"	"4"
"11073"	"HBG1"	"18"
"11074"	"HBP1"	"4"
"11075"	"RASSF5"	"22"
"11076"	"MAP7"	"1"
"11077"	"HCN2"	"12"
"11078"	"NPFFR2"	"9"
"11079"	"NPFF"	"9"
"11080"	"HCRTR1"	"9"
"11081"	"HDDC3"	"1"
"11082"	"HEATR5B"	"16"
"11083"	"HELQ"	"15"
"11084"	"HERPUD2"	"14"
"11085"	"HESX1"	"21"
"11086"	"HEXB"	"17"
"11087"	"CHIT1"	"17"
"11088"	"ZBED1"	"4"
"11089"	"HFE2"	"7"
"11090"	"SPINT2"	"22"
"11091"	"ITIH3"	"22"
"11092"	"HHLA1"	"21"
"11093"	"HHLA3"	"1"
"11094"	"HIC1"	"21"
"11095"	"HIC2"	"10"
"11096"	"SSX4B"	"21"
"11097"	"NUCB2"	"21"
"11098"	"HIGD1B"	"6"
"11099"	"HINT2"	"22"
"11100"	"ARHGAP44"	"21"
"11101"	"HN1L"	"14"
"11102"	"RABL3"	"1"
"11103"	"HNF1B"	"21"
"11104"	"TMX3"	"25"
"11105"	"ENSG00000204155"	"25"
"11106"	"HNRNPCL1"	"22"
"11107"	"SHARPIN"	"22"
"11108"	"ENSG00000213603"	"22"
"11109"	"HOXA2"	"6"
"11110"	"HOXB13"	"17"
"11111"	"HOXB4"	"21"
"11112"	"HOXC13"	"13"
"11113"	"HOXD11"	"14"
"11114"	"HOXD9"	"21"
"11115"	"HPN"	"13"
"11116"	"HPS3"	"12"
"11117"	"HPS5"	"12"
"11118"	"HPS1"	"14"
"11119"	"HPS6"	"15"
"11120"	"HS3ST3A1"	"20"
"11121"	"HSCB"	"14"
"11122"	"HSDL1"	"25"
"11123"	"HSDL2"	"18"
"11124"	"HSF1"	"12"
"11125"	"NACC1"	"20"
"11126"	"HSF2BP"	"24"
"11127"	"HSFX1"	"4"
"11128"	"HSPA13"	"4"
"11129"	"IFT27"	"18"
"11130"	"HSPB7"	"24"
"11131"	"HTN1"	"17"
"11132"	"MUC5B"	"12"
"11133"	"HTR1D"	"22"
"11134"	"HTR1F"	"22"
"11135"	"HTRA2"	"19"
"11136"	"XAF1"	"19"
"11137"	"IDO1"	"18"
"11138"	"HUS1B"	"21"
"11139"	"RAD9B"	"21"
"11140"	"HYAL2"	"25"
"11141"	"HYLS1"	"8"
"11142"	"IBTK"	"6"
"11143"	"ICAM5"	"7"
"11144"	"ICOS"	"8"
"11145"	"IFI16"	"21"
"11146"	"OLIG1"	"21"
"11147"	"ID4"	"21"
"11148"	"IGFBP1"	"13"
"11149"	"IDNK"	"18"
"11150"	"IDS"	"2"
"11151"	"ANKRD34A"	"6"
"11152"	"IFFO1"	"4"
"11153"	"IFI35"	"21"
"11154"	"IFIH1"	"18"
"11155"	"IFIT2"	"7"
"11156"	"IFIT5"	"2"
"11157"	"IFITM2"	"4"
"11158"	"IFNA7"	"25"
"11159"	"IFRD2"	"7"
"11160"	"IFT140"	"4"
"11161"	"IFT172"	"21"
"11162"	"IFT80"	"25"
"11163"	"MTRR"	"24"
"11164"	"IGFBP6"	"13"
"11165"	"IGFN1"	"25"
"11166"	"IGHG3"	"12"
"11167"	"IGLC1"	"7"
"11168"	"IGLV2-23"	"11"
"11169"	"IGSF1"	"15"
"11170"	"IGSF21"	"24"
"11171"	"NREP"	"24"
"11172"	"IGSF9"	"4"
"11173"	"IL12RB2"	"25"
"11174"	"IL17B"	"24"
"11175"	"IL25"	"24"
"11176"	"IL18BP"	"19"
"11177"	"IL18R1"	"19"
"11178"	"IL18RAP"	"3"
"11179"	"IL1RAP"	"19"
"11180"	"IL1RL2"	"19"
"11181"	"IL5RA"	"25"
"11182"	"PHIP"	"25"
"11183"	"INCA1"	"15"
"11184"	"TAF9BP2"	"20"
"11185"	"INPP4A"	"25"
"11186"	"INPP4B"	"25"
"11187"	"INPP5A"	"25"
"11188"	"INPP5B"	"21"
"11189"	"INSIG1"	"4"
"11190"	"INSRR"	"15"
"11191"	"INTS8"	"21"
"11192"	"INTU"	"7"
"11193"	"IQUB"	"13"
"11194"	"IRAK1BP1"	"14"
"11195"	"IREB2"	"6"
"11196"	"IRF2"	"12"
"11197"	"IRX3"	"16"
"11198"	"ISG15"	"12"
"11199"	"UBA7"	"12"
"11200"	"ISG20L2"	"21"
"11201"	"ISOC2"	"6"
"11202"	"ITGA3"	"13"
"11203"	"LGALS8"	"13"
"11204"	"RABIF"	"4"
"11205"	"ITIH2"	"5"
"11206"	"ITIH4"	"5"
"11207"	"ITLN1"	"13"
"11208"	"ITM2A"	"13"
"11209"	"ITPRIPL1"	"4"
"11210"	"IYD"	"11"
"11211"	"JMJD1C"	"21"
"11212"	"JMJD7-PLA2G4B"	"20"
"11213"	"JPH2"	"18"
"11214"	"FCRL3"	"25"
"11215"	"RASSF9"	"18"
"11216"	"KANK1"	"4"
"11217"	"LRCH1"	"19"
"11218"	"KATNB1"	"7"
"11219"	"KCNA3"	"22"
"11220"	"KCNA4"	"22"
"11221"	"KCNA6"	"22"
"11222"	"KCNB1"	"8"
"11223"	"KCNG1"	"24"
"11224"	"KCNG2"	"24"
"11225"	"KCNG3"	"8"
"11226"	"KCNG4"	"8"
"11227"	"KCNS3"	"19"
"11228"	"KCNV1"	"11"
"11229"	"KCNV2"	"8"
"11230"	"KCNC1"	"8"
"11231"	"KCNB2"	"11"
"11232"	"KCNC2"	"8"
"11233"	"KCND1"	"4"
"11234"	"KCNE2"	"14"
"11235"	"KCNE4"	"22"
"11236"	"KCNF1"	"8"
"11237"	"KCNH1"	"8"
"11238"	"KCNH5"	"11"
"11239"	"KCNIP2"	"4"
"11240"	"KCNIP4"	"7"
"11241"	"KCNJ10"	"22"
"11242"	"KCNK2"	"22"
"11243"	"KCNQ3"	"22"
"11244"	"KCNQ4"	"21"
"11245"	"KCTD10"	"4"
"11246"	"RWDD4"	"4"
"11247"	"KCTD3"	"6"
"11248"	"KCTD4"	"4"
"11249"	"KDM1B"	"25"
"11250"	"KDM4A"	"20"
"11251"	"KDM8"	"20"
"11252"	"KEL"	"4"
"11253"	"KIAA0100"	"17"
"11254"	"KIAA0196"	"22"
"11255"	"KIAA0556"	"11"
"11256"	"KIAA1009"	"22"
"11257"	"KIAA1107"	"18"
"11258"	"KIAA1161"	"12"
"11259"	"KIAA1731"	"4"
"11260"	"KIDINS220"	"22"
"11261"	"KIF13A"	"21"
"11262"	"KIF16B"	"5"
"11263"	"KIF3C"	"4"
"11264"	"KIFAP3"	"4"
"11265"	"RBFOX1"	"4"
"11266"	"KIFC2"	"4"
"11267"	"KIFC3"	"13"
"11268"	"KIRREL2"	"11"
"11269"	"KIRREL3"	"25"
"11270"	"NPHS2"	"25"
"11271"	"KISS1"	"13"
"11272"	"KISS1R"	"15"
"11273"	"KLF1"	"12"
"11274"	"KLF16"	"21"
"11275"	"KLF3"	"12"
"11276"	"KLHDC4"	"11"
"11277"	"KLHDC9"	"9"
"11278"	"KLHL2"	"4"
"11279"	"KLHL20"	"24"
"11280"	"KLHL5"	"11"
"11281"	"KLHL9"	"4"
"11282"	"KLK4"	"24"
"11283"	"KLK5"	"18"
"11284"	"KLRC2"	"4"
"11285"	"KLRG1"	"4"
"11286"	"SLC12A1"	"19"
"11287"	"SLC12A2"	"19"
"11288"	"TMEM37"	"25"
"11289"	"KRT2"	"21"
"11290"	"KRT32"	"15"
"11291"	"KRT33A"	"21"
"11292"	"KRT35"	"22"
"11293"	"KRT36"	"4"
"11294"	"KRT37"	"22"
"11295"	"KRT38"	"22"
"11296"	"KRTAP10-6"	"5"
"11297"	"KRTAP11-1"	"9"
"11298"	"KRTAP19-2"	"18"
"11299"	"KRTAP19-5"	"21"
"11300"	"KRTAP9-3"	"19"
"11301"	"KRTAP9-8"	"15"
"11302"	"KTN1"	"12"
"11303"	"L1CAM"	"19"
"11304"	"LACRT"	"13"
"11305"	"LACTB2"	"9"
"11306"	"LAMA1"	"13"
"11307"	"LAMA2"	"13"
"11308"	"LAMB3"	"13"
"11309"	"LAMB2"	"23"
"11310"	"LAMC2"	"13"
"11311"	"LAMTOR2"	"22"
"11312"	"LRRC6"	"10"
"11313"	"LANCL2"	"22"
"11314"	"LATS2"	"19"
"11315"	"LBP"	"13"
"11316"	"LCN1P2"	"18"
"11317"	"LCN2"	"13"
"11318"	"LDB1"	"21"
"11319"	"RLIM"	"21"
"11320"	"SSBP2"	"21"
"11321"	"SSBP4"	"21"
"11322"	"FKBP9"	"21"
"11323"	"LETM2"	"6"
"11324"	"LETMD1"	"4"
"11325"	"VPREB3"	"13"
"11326"	"LGALS7"	"24"
"11327"	"LGALS7B"	"24"
"11328"	"LHPP"	"6"
"11329"	"NEIL1"	"21"
"11330"	"LIM2"	"13"
"11331"	"LIMS2"	"4"
"11332"	"LIN28B"	"25"
"11333"	"LINC00521"	"13"
"11334"	"LINC00846"	"4"
"11335"	"LLPH"	"21"
"11336"	"LMCD1"	"3"
"11337"	"LMTK3"	"10"
"11338"	"LNPEP"	"12"
"11339"	"LOXHD1"	"21"
"11340"	"LRAT"	"17"
"11341"	"LRBA"	"8"
"11342"	"LRG1"	"17"
"11343"	"LRP3"	"14"
"11344"	"LRR1"	"20"
"11345"	"LRRC1"	"24"
"11346"	"LRRC16A"	"10"
"11347"	"LRRC48"	"18"
"11348"	"LRRC4C"	"5"
"11349"	"LRRC58"	"9"
"11350"	"ANKMY2"	"9"
"11351"	"RPL12P4"	"5"
"11352"	"LRRFIP1"	"16"
"11353"	"LRRN4"	"4"
"11354"	"MC4R"	"9"
"11355"	"LSS"	"14"
"11356"	"LTBP3"	"13"
"11357"	"NAAA"	"21"
"11358"	"RASGRF2"	"25"
"11359"	"LY6G6F"	"25"
"11360"	"LY9"	"25"
"11361"	"LYRM4"	"23"
"11362"	"LZTR1"	"21"
"11363"	"MAB21L2"	"23"
"11364"	"NRXN2"	"22"
"11365"	"PLXND1"	"22"
"11366"	"TANGO6"	"19"
"11367"	"NDUFS4"	"6"
"11368"	"MAFF"	"21"
"11369"	"MAGEA12"	"24"
"11370"	"MAGEA6"	"15"
"11371"	"MAGEB16"	"17"
"11372"	"MAGEB18"	"4"
"11373"	"MAGEB4"	"6"
"11374"	"MAGED2"	"14"
"11375"	"MAGEH1"	"24"
"11376"	"BTBD3"	"22"
"11377"	"SEMA4A"	"22"
"11378"	"SPOCK2"	"19"
"11379"	"MAML3"	"21"
"11380"	"MAN2A1"	"17"
"11381"	"MAN2A2"	"24"
"11382"	"MAP1LC3B"	"14"
"11383"	"PAX2"	"21"
"11384"	"MAP4K3"	"25"
"11385"	"MAP4K4"	"19"
"11386"	"GBP3"	"22"
"11387"	"KLHL18"	"3"
"11388"	"MAP7D2"	"14"
"11389"	"NUDT9"	"4"
"11390"	"MAPRE2"	"4"
"11391"	"MAS1"	"12"
"11392"	"MAST4"	"7"
"11393"	"MASTL"	"16"
"11394"	"MATN3"	"13"
"11395"	"MBD5"	"24"
"11396"	"MBD6"	"4"
"11397"	"MBTPS2"	"21"
"11398"	"MCHR1"	"9"
"11399"	"MCHR2"	"9"
"11400"	"TUBB3"	"16"
"11401"	"MC5R"	"9"
"11402"	"MCAM"	"21"
"11403"	"MCCC1"	"18"
"11404"	"MCF2L2"	"22"
"11405"	"MCFD2"	"2"
"11406"	"RIMBP2"	"24"
"11407"	"RNF38"	"4"
"11408"	"MEA1"	"15"
"11409"	"MECP2"	"21"
"11410"	"MEF2BNB-MEF2B"	"22"
"11411"	"MEMO1"	"7"
"11412"	"PRICKLE1"	"7"
"11413"	"METAP1D"	"4"
"11414"	"METTL14"	"4"
"11415"	"METTL16"	"1"
"11416"	"METTL17"	"4"
